Entrada,Fecha Entrada,En proceso,Salida,Fecha Salida
4857544307DDBFAA,08-jul-25,4857544308E5EFAA,485754431F140DAA,26/05/2025
4857544307E31CAA,08-jul-25,485754430973E1AA,48575443AAEAEFAA,26/05/2025
4857544307E582AA,08-jul-25,485754430974AEAA,485754431C594AAA,26/05/2025
4857544307E610AA,08-jul-25,485754430977CEAA,485754431BE433AA,26/05/2025
4857544307E72CAA,08-jul-25,48575443097839AA,48575443B016E4AB,26/05/2025
4857544307E8FDAA,08-jul-25,485754430857B8AA,48575443B02200AB,26/05/2025
4857544307EC99AA,08-jul-25,4857544308D5B6AA,48575443B7BFACAA,26/05/2025
4857544307F12AAA,08-jul-25,4857544308D7E5AA,485754431BEA1EAA,26/05/2025
4857544307F288AA,08-jul-25,4857544308E585AA,48575443B0C28DAB,26/05/2025
4857544307F395AA,08-jul-25,485754430FABACAA,485754431BE501AA,26/05/2025
4857544307F4B3AA,08-jul-25,485754430FACB9AA,48575443DF33D2AD,26/05/2025
4857544307F53BAA,08-jul-25,485754430FB49EAA,48575443B0C082AB,26/05/2025
4857544307F682AA,08-jul-25,485754430FBDBFAA,485754430EDDF2AA,26/05/2025
4857544307FD1CAA,08-jul-25,48575443084000AA,48575443E76C31AA,26/05/2025
4857544307FD4BAA,08-jul-25,4857544308450AAA,48575443489D51AD,26/05/2025
48575443080578AA,08-jul-25,4857544308471BAA,485754431D0A49AA,26/05/2025
4857544308065CAA,08-jul-25,485754430FC07CAA,48575443B00A24AB,26/05/2025
48575443080695AA,08-jul-25,4857544311D781AC,48575443E898FCAB,26/05/2025
48575443080881AA,08-jul-25,4857544311DB31AC,485754437A3C35AD,26/05/2025
48575443080D9FAA,08-jul-25,4857544311E965AC,4857544313B715AC,26/05/2025
48575443080F65AA,08-jul-25,485754431D29F0AA,48575443B94748AA,26/05/2025
485754430814BDAA,08-jul-25,485754431D2F45AA,48575443E8AF2CAB,26/05/2025
48575443081916AA,08-jul-25,485754431D2F91AA,485754431C364AAA,26/05/2025
485754430819A0AA,08-jul-25,485754431D36FDAA,4857544378FC4AAD,26/05/2025
48575443081D74AA,08-jul-25,485754431EC148AA,48575443A3A614AA,26/05/2025
48575443082172AA,08-jul-25,485754431EC6EAAA,48575443B7F5C5AA,26/05/2025
48575443082424AA,08-jul-25,4857544309793DAA,48575443E9BA02AB,26/05/2025
48575443082884AA,08-jul-25,485754430984C5AA,48575443DECCE6AA,26/05/2025
4857544308314CAA,08-jul-25,485754430A72ADAA,485754438416B1AD,26/05/2025
485754430831F7AA,08-jul-25,485754430A7D64AA,48575443B01D55AB,26/05/2025
4857544308344AAA,08-jul-25,4857544311F853AC,48575443E9A007AB,26/05/2025
485754430836ADAA,08-jul-25,4857544313C13DAC,485754430C6733AA,26/05/2025
48575443083D52AA,08-jul-25,4857544313D75EAD,48575443B7323EAA,26/05/2025
